,Afstemningsid,Parti,For/imod/hverken
60219,8761,S,Imod
60220,8761,SF,Imod
60221,8761,RV,Imod
60222,8761,EL,Imod
60223,8762,S,For
60224,8762,V,For
60225,8762,SF,For
60226,8762,RV,For
60227,8762,EL,For
60228,8762,KF,For
60229,8762,DF,For
60230,8762,NB,For
60231,8762,LA,For
60232,8762,FG,For
60233,8762,ALT,For
60234,8762,UFG,For
60235,8763,S,For
60236,8763,V,For
60237,8763,SF,For
60238,8763,RV,For
60239,8763,EL,For
60240,8763,KF,For
60241,8763,DF,For
60242,8763,NB,For
60243,8763,LA,For
60244,8763,FG,For
60245,8763,ALT,For
60246,8763,UFG,For
60247,8764,EL,For
60248,8764,DF,For
60249,8764,NB,For
60250,8764,LA,For
60251,8764,FG,For
60252,8764,UFG,For
60253,8764,S,Imod
60254,8764,V,Imod
60255,8764,SF,Imod
60256,8764,RV,Imod
60257,8764,KF,Imod
60258,8764,ALT,Imod
60259,8764,KD,Imod
60260,8765,EL,For
60261,8765,DF,For
60262,8765,NB,For
60263,8765,FG,For
60264,8765,UFG,For
60265,8765,S,Imod
60266,8765,V,Imod
60267,8765,SF,Imod
60268,8765,RV,Imod
60269,8765,KF,Imod
60270,8765,LA,Imod
60271,8765,ALT,Imod
60272,8765,KD,Imod
60273,8766,EL,For
60274,8766,DF,For
60275,8766,NB,For
60276,8766,FG,For
60277,8766,UFG,For
60278,8766,S,Imod
60279,8766,V,Imod
60280,8766,SF,Imod
60281,8766,RV,Imod
60282,8766,KF,Imod
60283,8766,LA,Imod
60284,8766,ALT,Imod
60285,8766,KD,Imod
60286,8767,DF,For
60287,8767,NB,For
60288,8767,UFG,For
60289,8767,S,Imod
60290,8767,V,Imod
60291,8767,SF,Imod
60292,8767,RV,Imod
60293,8767,KF,Imod
60294,8767,LA,Imod
60295,8767,KD,Imod
60296,8767,EL,Hverken
60297,8767,FG,Hverken
60298,8767,ALT,Hverken
60299,8768,EL,For
60300,8768,DF,For
60301,8768,NB,For
60302,8768,LA,For
60303,8768,FG,For
60304,8768,UFG,For
60305,8768,S,Imod
60306,8768,V,Imod
60307,8768,SF,Imod
60308,8768,RV,Imod
60309,8768,KF,Imod
60310,8768,ALT,Imod
60311,8768,KD,Imod
60312,8769,S,For
60313,8769,V,For
60314,8769,SF,For
60315,8769,RV,For
60316,8769,KF,For
60317,8769,LA,For
60318,8769,FG,For
60319,8769,ALT,For
60320,8769,KD,For
60321,8769,EL,Imod
60322,8769,DF,Imod
60323,8769,NB,Imod
60324,8769,UFG,Imod
60325,8770,S,For
60326,8770,V,For
60327,8770,SF,For
60328,8770,RV,For
60329,8770,KF,For
60330,8770,LA,For
60331,8770,FG,For
60332,8770,ALT,For
60333,8770,KD,For
60334,8770,EL,Imod
60335,8770,DF,Imod
60336,8770,NB,Imod
60337,8770,UFG,Imod
60338,8771,V,For
60339,8771,RV,For
60340,8771,KF,For
60341,8771,DF,For
60342,8771,NB,For
60343,8771,LA,For
60344,8771,UFG,For
60345,8771,S,Imod
60346,8771,SF,Imod
60347,8771,EL,Imod
60348,8771,FG,Imod
60349,8771,ALT,Imod
60350,8771,KD,Imod
60351,8772,V,For
60352,8772,RV,For
60353,8772,KF,For
60354,8772,DF,For
60355,8772,NB,For
60356,8772,LA,For
60357,8772,UFG,For
60358,8772,S,Imod
60359,8772,SF,Imod
60360,8772,EL,Imod
60361,8772,FG,Imod
60362,8772,ALT,Imod
60363,8772,KD,Imod
60364,8773,V,For
60365,8773,RV,For
60366,8773,KF,For
60367,8773,DF,For
60368,8773,NB,For
60369,8773,LA,For
60370,8773,FG,For
60371,8773,UFG,For
60372,8773,S,Imod
60373,8773,SF,Imod
60374,8773,EL,Imod
60375,8773,ALT,Imod
60376,8773,KD,Imod
60377,8774,SF,For
60378,8774,EL,For
60379,8774,FG,For
60380,8774,ALT,For
60381,8774,S,Imod
60382,8774,V,Imod
60383,8774,RV,Imod
60384,8774,KF,Imod
60385,8774,DF,Imod
60386,8774,NB,Imod
60387,8774,LA,Imod
60388,8774,KD,Imod
60389,8774,UFG,Imod
60390,8775,SF,For
60391,8775,RV,For
60392,8775,EL,For
60393,8775,FG,For
60394,8775,ALT,For
60395,8775,S,Imod
60396,8775,V,Imod
60397,8775,KF,Imod
60398,8775,DF,Imod
60399,8775,NB,Imod
60400,8775,LA,Imod
60401,8775,KD,Imod
60402,8775,UFG,Imod
60403,8776,RV,For
60404,8776,DF,For
60405,8776,NB,For
60406,8776,LA,For
60407,8776,KD,For
60408,8776,UFG,For
60409,8776,S,Imod
60410,8776,V,Imod
60411,8776,SF,Imod
60412,8776,Rasmus Helveg Petersen (RV),Imod
60413,8776,EL,Imod
60414,8776,KF,Imod
60415,8776,FG,Imod
60416,8776,ALT,Imod
60417,8777,S,For
60418,8777,V,For
60419,8777,SF,For
60420,8777,RV,For
60421,8777,EL,For
60422,8777,KF,For
60423,8777,DF,For
60424,8777,LA,For
60425,8777,FG,For
60426,8777,ALT,For
60427,8777,UFG,For
60428,8778,S,For
60429,8778,V,For
60430,8778,SF,For
60431,8778,RV,For
60432,8778,EL,For
60433,8778,KF,For
60434,8778,FG,For
60435,8778,ALT,For
60436,8778,Orla Østerby (UFG),For
60437,8778,Naser Khader (UFG),For
60438,8778,LA,Imod
60439,8778,DF,Hverken
60440,8778,UFG,Hverken
60441,8779,SF,For
60442,8779,RV,For
60443,8779,EL,For
60444,8779,DF,For
60445,8779,LA,For
60446,8779,FG,For
60447,8779,ALT,For
60448,8779,UFG,For
60449,8779,S,Imod
60450,8779,V,Imod
60451,8779,KF,Imod
60452,8779,Orla Østerby (UFG),Imod
60453,8779,Naser Khader (UFG),Imod
60454,8780,DF,For
60455,8780,LA,For
60456,8780,UFG,For
60457,8780,S,Imod
60458,8780,SF,Imod
60459,8780,RV,Imod
60460,8780,EL,Imod
60461,8780,KF,Imod
60462,8780,FG,Imod
60463,8780,ALT,Imod
60464,8780,Orla Østerby (UFG),Imod
60465,8780,Naser Khader (UFG),Imod
60466,8780,V,Hverken
60467,8781,V,For
60468,8781,KF,For
60469,8781,DF,For
60470,8781,LA,For
60471,8781,FG,For
60472,8781,UFG,For
60473,8781,S,Imod
60474,8781,SF,Imod
60475,8781,RV,Imod
60476,8781,EL,Imod
60477,8781,ALT,Imod
60478,8782,V,For
60479,8782,KF,For
60480,8782,DF,For
60481,8782,LA,For
60482,8782,UFG,For
60483,8782,S,Imod
60484,8782,SF,Imod
60485,8782,RV,Imod
60486,8782,EL,Imod
60487,8782,FG,Imod
60488,8782,ALT,Imod
60489,8783,KF,For
60490,8783,DF,For
60491,8783,LA,For
60492,8783,ALT,For
60493,8783,UFG,For
60494,8783,S,Imod
60495,8783,V,Imod
60496,8783,SF,Imod
60497,8783,RV,Imod
60498,8783,EL,Imod
60499,8783,FG,Imod
60500,8784,SF,For
60501,8784,EL,For
60502,8784,FG,For
60503,8784,ALT,For
60504,8784,S,Imod
60505,8784,V,Imod
60506,8784,RV,Imod
60507,8784,KF,Imod
60508,8784,DF,Imod
60509,8784,LA,Imod
60510,8784,UFG,Imod
60511,8785,SF,For
60512,8785,EL,For
60513,8785,FG,For
60514,8785,ALT,For
60515,8785,S,Imod
60516,8785,V,Imod
60517,8785,RV,Imod
60518,8785,KF,Imod
60519,8785,DF,Imod
60520,8785,LA,Imod
60521,8785,UFG,Imod
60522,8786,SF,For
60523,8786,EL,For
60524,8786,LA,For
60525,8786,FG,For
60526,8786,ALT,For
60527,8786,S,Imod
60528,8786,V,Imod
60529,8786,RV,Imod
60530,8786,KF,Imod
60531,8786,DF,Imod
60532,8786,UFG,Imod
60533,8787,S,For
60534,8787,V,For
60535,8787,SF,For
60536,8787,RV,For
60537,8787,EL,For
60538,8787,KF,For
60539,8787,DF,For
60540,8787,FG,For
60541,8787,UFG,For
60542,8787,NB,Imod
60543,8787,LA,Imod
60544,8788,S,For
60545,8788,V,For
60546,8788,SF,For
60547,8788,RV,For
60548,8788,EL,For
60549,8788,KF,For
60550,8788,DF,For
60551,8788,NB,For
60552,8788,LA,For
60553,8788,FG,For
60554,8788,UFG,For
60555,8789,FG,For
60556,8789,S,Imod
60557,8789,V,Imod
60558,8789,SF,Imod
60559,8789,RV,Imod
60560,8789,EL,Imod
60561,8789,KF,Imod
60562,8789,DF,Imod
60563,8789,NB,Imod
60564,8789,LA,Imod
60565,8789,UFG,Imod
60566,8790,SF,For
60567,8790,RV,For
60568,8790,EL,For
60569,8790,FG,For
60570,8790,S,Imod
60571,8790,V,Imod
60572,8790,KF,Imod
60573,8790,DF,Imod
60574,8790,NB,Imod
60575,8790,LA,Imod
60576,8790,UFG,Imod
60577,8791,V,For
60578,8791,KF,For
60579,8791,DF,For
60580,8791,NB,For
60581,8791,LA,For
60582,8791,UFG,For
60583,8791,S,Imod
60584,8791,SF,Imod
60585,8791,RV,Imod
60586,8791,EL,Imod
60587,8791,FG,Imod
60588,8792,V,For
60589,8792,KF,For
60590,8792,DF,For
60591,8792,NB,For
60592,8792,LA,For
60593,8792,UFG,For
60594,8792,S,Imod
60595,8792,SF,Imod
60596,8792,RV,Imod
60597,8792,EL,Imod
60598,8792,FG,Imod
60599,8793,S,For
60600,8793,V,For
60601,8793,SF,For
60602,8793,RV,For
60603,8793,EL,For
60604,8793,KF,For
60605,8793,LA,For
60606,8793,FG,For
60607,8793,DF,Imod
60608,8793,NB,Imod
60609,8793,UFG,Imod
60610,8794,S,For
60611,8794,V,For
60612,8794,SF,For
60613,8794,RV,For
60614,8794,EL,For
60615,8794,KF,For
60616,8794,DF,For
60617,8794,NB,For
60618,8794,LA,For
60619,8794,UFG,For
60620,8795,S,For
60621,8795,V,For
60622,8795,SF,For
60623,8795,RV,For
60624,8795,EL,For
60625,8795,KF,For
60626,8795,DF,For
60627,8795,NB,For
60628,8795,LA,For
60629,8795,UFG,For
60630,8796,S,For
60631,8796,V,For
60632,8796,SF,For
60633,8796,RV,For
60634,8796,EL,For
60635,8796,KF,For
60636,8796,LA,For
60637,8796,Orla Østerby (UFG),For
60638,8796,Naser Khader (UFG),For
60639,8796,DF,Imod
60640,8796,NB,Imod
60641,8796,UFG,Imod
60642,8797,S,For
60643,8797,V,For
60644,8797,SF,For
60645,8797,RV,For
60646,8797,EL,For
60647,8797,KF,For
60648,8797,DF,For
60649,8797,NB,For
60650,8797,LA,For
60651,8797,UFG,For
60652,8798,S,For
60653,8798,V,For
60654,8798,SF,For
60655,8798,RV,For
60656,8798,EL,For
60657,8798,KF,For
60658,8798,DF,For
60659,8798,NB,For
60660,8798,LA,For
60661,8798,UFG,For
60662,8799,S,For
60663,8799,V,For
60664,8799,SF,For
60665,8799,RV,For
60666,8799,EL,For
60667,8799,KF,For
60668,8799,DF,For
60669,8799,NB,For
60670,8799,LA,For
60671,8799,UFG,For
60672,8800,S,For
60673,8800,V,For
60674,8800,SF,For
60675,8800,RV,For
60676,8800,EL,For
60677,8800,KF,For
60678,8800,DF,For
60679,8800,NB,For
60680,8800,LA,For
60681,8800,UFG,For
60682,8801,S,For
60683,8801,V,For
60684,8801,SF,For
60685,8801,RV,For
60686,8801,EL,For
60687,8801,DF,For
60688,8801,KF,Imod
60689,8801,NB,Imod
60690,8801,LA,Imod
60691,8801,UFG,Imod
60692,8802,S,For
60693,8802,V,For
60694,8802,SF,For
60695,8802,RV,For
60696,8802,EL,For
60697,8802,UFG,For
60698,8802,KF,Imod
60699,8802,DF,Imod
60700,8802,NB,Imod
60701,8802,LA,Imod
60702,8802,Orla Østerby (UFG),Imod
60703,8802,Naser Khader (UFG),Imod
60704,8803,S,For
60705,8803,V,For
60706,8803,SF,For
60707,8803,RV,For
60708,8803,KF,For
60709,8803,DF,For
60710,8803,NB,For
60711,8803,LA,For
60712,8803,UFG,For
60713,8803,EL,Imod
60714,8804,S,For
60715,8804,V,For
60716,8804,SF,For
60717,8804,RV,For
60718,8804,EL,For
60719,8804,KF,For
60720,8804,DF,For
60721,8804,NB,For
60722,8804,LA,For
60723,8804,UFG,For
60724,8805,S,For
60725,8805,V,For
60726,8805,SF,For
60727,8805,RV,For
60728,8805,EL,For
60729,8805,KF,For
60730,8805,DF,For
60731,8805,NB,For
60732,8805,LA,For
60733,8805,UFG,For
60734,8806,S,For
60735,8806,V,For
60736,8806,SF,For
60737,8806,RV,For
60738,8806,EL,For
60739,8806,KF,For
60740,8806,DF,For
60741,8806,NB,For
60742,8806,LA,For
60743,8806,UFG,For
60744,8807,S,For
60745,8807,V,For
60746,8807,SF,For
60747,8807,RV,For
60748,8807,EL,For
60749,8807,KF,For
60750,8807,DF,For
60751,8807,NB,For
60752,8807,LA,For
60753,8807,UFG,For
60754,8808,S,For
60755,8808,V,For
60756,8808,SF,For
60757,8808,RV,For
60758,8808,EL,For
60759,8808,KF,For
60760,8808,DF,For
60761,8808,LA,For
60762,8808,UFG,For
60763,8808,NB,Hverken
60764,8809,V,For
60765,8809,DF,For
60766,8809,NB,For
60767,8809,LA,For
60768,8809,UFG,For
60769,8809,S,Imod
60770,8809,SF,Imod
60771,8809,RV,Imod
60772,8809,EL,Imod
60773,8809,KF,Hverken
60774,8810,V,For
60775,8810,KF,For
60776,8810,DF,For
60777,8810,NB,For
60778,8810,UFG,For
60779,8810,S,Imod
60780,8810,SF,Imod
60781,8810,RV,Imod
60782,8810,EL,Imod
60783,8810,LA,Imod
60784,8811,V,For
60785,8811,KF,For
60786,8811,DF,For
60787,8811,NB,For
60788,8811,UFG,For
60789,8811,S,Imod
60790,8811,SF,Imod
60791,8811,RV,Imod
60792,8811,EL,Imod
60793,8811,LA,Imod
60794,8812,EL,For
60795,8812,KF,For
60796,8812,S,Imod
60797,8812,V,Imod
60798,8812,SF,Imod
60799,8812,RV,Imod
60800,8812,DF,Imod
60801,8812,LA,Imod
60802,8812,UFG,Imod
60803,8812,NB,Hverken
60804,8813,Anders Kronborg (S),For
60805,8813,SF,For
60806,8813,RV,For
60807,8813,EL,For
60808,8813,S,Imod
60809,8813,V,Imod
60810,8813,KF,Imod
60811,8813,DF,Imod
60812,8813,NB,Imod
60813,8813,LA,Imod
60814,8813,UFG,Imod
60815,8815,DF,For
60816,8815,NB,For
60817,8815,UFG,For
60818,8815,S,Imod
60819,8815,V,Imod
60820,8815,SF,Imod
60821,8815,RV,Imod
60822,8815,EL,Imod
60823,8815,KF,Imod
60824,8815,LA,Imod
60825,8815,Orla Østerby (UFG),Imod
60826,8815,Naser Khader (UFG),Imod
60827,8816,S,For
60828,8816,V,For
60829,8816,SF,For
60830,8816,RV,For
60831,8816,EL,For
60832,8816,KF,For
60833,8816,DF,For
60834,8816,NB,For
60835,8816,LA,For
60836,8816,UFG,For
60837,8817,S,For
60838,8817,SF,For
60839,8817,RV,For
60840,8817,EL,For
60841,8817,LA,For
60842,8817,V,Imod
60843,8817,KF,Imod
60844,8817,DF,Imod
60845,8817,NB,Imod
60846,8817,UFG,Imod
60847,8818,S,For
60848,8818,RV,For
60849,8818,EL,For
60850,8818,LA,For
60851,8818,V,Imod
60852,8818,SF,Imod
60853,8818,KF,Imod
60854,8818,DF,Imod
60855,8818,NB,Imod
60856,8818,UFG,Imod
60857,8819,SF,For
60858,8819,DF,For
60859,8819,UFG,For
60860,8819,S,Imod
60861,8819,V,Imod
60862,8819,RV,Imod
60863,8819,EL,Imod
60864,8819,KF,Imod
60865,8819,NB,Imod
60866,8819,LA,Imod
60867,8819,Orla Østerby (UFG),Imod
60868,8819,Naser Khader (UFG),Imod
60869,8820,V,For
60870,8820,KF,For
60871,8820,NB,For
60872,8820,Orla Østerby (UFG),For
60873,8820,Naser Khader (UFG),For
60874,8820,S,Imod
60875,8820,SF,Imod
60876,8820,RV,Imod
60877,8820,EL,Imod
60878,8820,DF,Imod
60879,8820,LA,Imod
60880,8820,UFG,Imod
60881,8821,S,For
60882,8821,SF,For
60883,8821,RV,For
60884,8821,EL,For
60885,8821,ALT,For
60886,8821,V,Imod
60887,8821,KF,Imod
60888,8821,DF,Imod
60889,8821,NB,Imod
60890,8821,LA,Imod
60891,8821,FG,Imod
60892,8821,UFG,Imod
60893,8821,M,Hverken
60894,8822,S,For
60895,8822,V,For
60896,8822,SF,For
60897,8822,RV,For
60898,8822,KF,For
60899,8822,DF,For
60900,8822,NB,For
60901,8822,LA,For
60902,8822,UFG,For
60903,8822,EL,Imod
60904,8822,FG,Imod
60905,8822,ALT,Imod
60906,8823,S,For
60907,8823,V,For
60908,8823,SF,For
60909,8823,RV,For
60910,8823,EL,For
60911,8823,KF,For
60912,8823,DF,For
60913,8823,NB,For
60914,8823,LA,For
60915,8823,FG,For
60916,8823,ALT,For
60917,8823,UFG,For
60918,8824,S,For
60919,8824,V,For
60920,8824,SF,For
60921,8824,RV,For
60922,8824,EL,For
60923,8824,KF,For
60924,8824,DF,For
60925,8824,NB,For
60926,8824,LA,For
60927,8824,FG,For
60928,8824,ALT,For
60929,8824,UFG,For
60930,8825,V,For
60931,8825,KF,For
60932,8825,DF,For
60933,8825,NB,For
60934,8825,LA,For
60935,8825,FG,For
60936,8825,UFG,For
60937,8825,S,Imod
60938,8825,SF,Imod
60939,8825,RV,Imod
60940,8825,EL,Imod
60941,8825,ALT,Imod
60942,8826,NB,For
60943,8826,Alex Vanopslagh (LA),For
60944,8826,FG,For
60945,8826,ALT,For
60946,8826,S,Imod
60947,8826,V,Imod
60948,8826,SF,Imod
60949,8826,RV,Imod
60950,8826,KF,Imod
60951,8826,DF,Imod
60952,8826,Henrik Dahl (LA),Imod
60953,8826,UFG,Imod
60954,8826,EL,Hverken
60955,8827,V,For
60956,8827,EL,For
60957,8827,KF,For
60958,8827,NB,For
60959,8827,LA,For
60960,8827,FG,For
60961,8827,ALT,For
60962,8827,S,Imod
60963,8827,SF,Imod
60964,8827,RV,Imod
60965,8827,DF,Imod
60966,8827,UFG,Hverken
60967,8828,V,For
60968,8828,KF,For
60969,8828,NB,For
60970,8828,LA,For
60971,8828,S,Imod
60972,8828,SF,Imod
60973,8828,RV,Imod
60974,8828,EL,Imod
60975,8828,FG,Imod
60976,8828,ALT,Imod
60977,8828,UFG,Imod
60978,8828,DF,Hverken
60979,8829,EL,For
60980,8829,FG,For
60981,8829,ALT,For
60982,8829,S,Imod
60983,8829,V,Imod
60984,8829,SF,Imod
60985,8829,RV,Imod
60986,8829,KF,Imod
60987,8829,DF,Imod
60988,8829,NB,Imod
60989,8829,LA,Imod
60990,8829,UFG,Imod
60991,8830,SF,For
60992,8830,EL,For
60993,8830,FG,For
60994,8830,ALT,For
60995,8830,S,Imod
60996,8830,V,Imod
60997,8830,RV,Imod
60998,8830,KF,Imod
60999,8830,DF,Imod
61000,8830,NB,Imod
61001,8830,LA,Imod
61002,8830,UFG,Imod
61003,8831,SF,For
61004,8831,EL,For
61005,8831,FG,For
61006,8831,ALT,For
61007,8831,S,Imod
61008,8831,V,Imod
61009,8831,RV,Imod
61010,8831,KF,Imod
61011,8831,DF,Imod
61012,8831,NB,Imod
61013,8831,LA,Imod
61014,8831,UFG,Imod
61015,8832,DF,For
61016,8832,NB,For
61017,8832,UFG,For
61018,8832,S,Imod
61019,8832,V,Imod
61020,8832,SF,Imod
61021,8832,RV,Imod
61022,8832,EL,Imod
61023,8832,KF,Imod
61024,8832,LA,Imod
61025,8832,FG,Imod
61026,8832,ALT,Imod
61027,8833,DF,For
61028,8833,NB,For
61029,8833,UFG,For
61030,8833,S,Imod
61031,8833,V,Imod
61032,8833,SF,Imod
61033,8833,RV,Imod
61034,8833,EL,Imod
61035,8833,KF,Imod
61036,8833,LA,Imod
61037,8833,FG,Imod
61038,8833,ALT,Imod
61039,8834,DF,For
61040,8834,NB,For
61041,8834,UFG,For
61042,8834,S,Imod
61043,8834,V,Imod
61044,8834,SF,Imod
61045,8834,RV,Imod
61046,8834,EL,Imod
61047,8834,KF,Imod
61048,8834,LA,Imod
61049,8834,FG,Imod
61050,8834,ALT,Imod
61051,8835,S,For
61052,8835,SF,For
61053,8835,V,Imod
61054,8835,RV,Imod
61055,8835,EL,Imod
61056,8835,KF,Imod
61057,8835,DF,Imod
61058,8835,NB,Imod
61059,8835,LA,Imod
61060,8835,FG,Imod
61061,8835,ALT,Imod
61062,8835,UFG,Imod
61063,8836,V,For
61064,8836,KF,For
61065,8836,DF,For
61066,8836,NB,For
61067,8836,FG,For
61068,8836,UFG,For
61069,8836,S,Imod
61070,8836,SF,Imod
61071,8836,RV,Imod
61072,8836,EL,Imod
61073,8836,LA,Imod
61074,8836,ALT,Imod
61075,8837,RV,For
61076,8837,LA,For
61077,8837,S,Imod
61078,8837,V,Imod
61079,8837,SF,Imod
61080,8837,EL,Imod
61081,8837,KF,Imod
61082,8837,DF,Imod
61083,8837,NB,Imod
61084,8837,FG,Imod
61085,8837,ALT,Imod
61086,8837,UFG,Imod
61087,8838,EL,For
61088,8838,DF,For
61089,8838,FG,For
61090,8838,ALT,For
61091,8838,S,Imod
61092,8838,V,Imod
61093,8838,SF,Imod
61094,8838,RV,Imod
61095,8838,KF,Imod
61096,8838,NB,Imod
61097,8838,LA,Imod
61098,8838,UFG,Imod
61099,8839,S,For
61100,8839,V,For
61101,8839,SF,For
61102,8839,RV,For
61103,8839,EL,For
61104,8839,KF,For
61105,8839,DF,For
61106,8839,NB,For
61107,8839,LA,For
61108,8839,FG,For
61109,8839,ALT,For
61110,8839,UFG,For
61111,8840,S,For
61112,8840,V,For
61113,8840,SF,For
61114,8840,RV,For
61115,8840,EL,For
61116,8840,KF,For
61117,8840,DF,For
61118,8840,NB,For
61119,8840,LA,For
61120,8840,FG,For
61121,8840,ALT,For
61122,8840,UFG,For
61123,8841,S,For
61124,8841,SF,For
61125,8841,RV,For
61126,8841,EL,For
61127,8841,DF,For
61128,8841,FG,For
61129,8841,ALT,For
61130,8841,UFG,For
61131,8841,V,Imod
61132,8841,KF,Imod
61133,8841,NB,Imod
61134,8841,LA,Imod
61135,8841,Naser Khader (UFG),Imod
61136,8842,S,For
61137,8842,SF,For
61138,8842,RV,For
61139,8842,EL,For
61140,8842,DF,For
61141,8842,FG,For
61142,8842,ALT,For
61143,8842,UFG,For
61144,8842,V,Imod
61145,8842,KF,Imod
61146,8842,NB,Imod
61147,8842,LA,Imod
61148,8842,Naser Khader (UFG),Imod
61149,8843,S,For
61150,8843,V,For
61151,8843,SF,For
61152,8843,RV,For
61153,8843,EL,For
61154,8843,KF,For
61155,8843,DF,For
61156,8843,NB,For
61157,8843,LA,For
61158,8843,FG,For
61159,8843,ALT,For
61160,8843,UFG,For
61161,8844,S,For
61162,8844,Ellen Trane Nørby (V),For
61163,8844,SF,For
61164,8844,RV,For
61165,8844,EL,For
61166,8844,KF,For
61167,8844,DF,For
61168,8844,FG,For
61169,8844,ALT,For
61170,8844,UFG,For
61171,8844,V,Hverken
61172,8844,NB,Hverken
61173,8844,LA,Hverken
61174,8845,S,For
61175,8845,V,For
61176,8845,SF,For
61177,8845,RV,For
61178,8845,EL,For
61179,8845,KF,For
61180,8845,DF,For
61181,8845,NB,For
61182,8845,LA,For
61183,8845,FG,For
61184,8845,ALT,For
61185,8845,UFG,For
61186,8846,S,For
61187,8846,V,For
61188,8846,SF,For
61189,8846,RV,For
61190,8846,KF,For
61191,8846,DF,For
61192,8846,NB,For
61193,8846,LA,For
61194,8846,FG,For
61195,8846,ALT,For
61196,8846,UFG,For
61197,8846,EL,Hverken
61198,8847,S,For
61199,8847,V,For
61200,8847,SF,For
61201,8847,RV,For
61202,8847,EL,For
61203,8847,KF,For
61204,8847,LA,For
61205,8847,FG,For
61206,8847,ALT,For
61207,8847,Naser Khader (UFG),For
61208,8847,DF,Imod
61209,8847,NB,Imod
61210,8847,Bent Bøgsted (UFG),Imod
61211,8848,S,For
61212,8848,V,For
61213,8848,SF,For
61214,8848,RV,For
61215,8848,EL,For
61216,8848,KF,For
61217,8848,DF,For
61218,8848,NB,For
61219,8848,LA,For
61220,8848,FG,For
61221,8848,ALT,For
61222,8848,UFG,For
61223,8849,EL,For
61224,8849,FG,For
61225,8849,ALT,For
61226,8849,S,Imod
61227,8849,V,Imod
61228,8849,SF,Imod
61229,8849,RV,Imod
61230,8849,KF,Imod
61231,8849,DF,Imod
61232,8849,NB,Imod
61233,8849,LA,Imod
61234,8849,UFG,Imod
61235,8850,V,For
61236,8850,KF,For
61237,8850,DF,For
61238,8850,NB,For
61239,8850,LA,For
61240,8850,UFG,For
61241,8850,S,Imod
61242,8850,SF,Imod
61243,8850,RV,Imod
61244,8850,EL,Imod
61245,8850,FG,Imod
61246,8850,ALT,Imod
61247,8851,Mette Hjermind Dencker (DF),For
61248,8851,NB,For
61249,8851,S,Imod
61250,8851,V,Imod
61251,8851,SF,Imod
61252,8851,RV,Imod
61253,8851,EL,Imod
61254,8851,KF,Imod
61255,8851,LA,Imod
61256,8851,FG,Imod
61257,8851,ALT,Imod
61258,8851,Naser Khader (UFG),Imod
61259,8851,DF,Hverken
61260,8851,UFG,Hverken
61261,8852,S,For
61262,8852,V,For
61263,8852,SF,For
61264,8852,RV,For
61265,8852,EL,For
61266,8852,KF,For
61267,8852,DF,For
61268,8852,NB,For
61269,8852,LA,For
61270,8852,FG,For
61271,8852,ALT,For
61272,8852,UFG,For
61273,8853,SF,For
61274,8853,EL,For
61275,8853,S,Imod
61276,8853,V,Imod
61277,8853,RV,Imod
61278,8853,KF,Imod
61279,8853,DF,Imod
61280,8853,NB,Imod
61281,8853,LA,Imod
61282,8853,FG,Imod
61283,8853,ALT,Imod
61284,8853,UFG,Imod
61285,8854,V,For
61286,8854,KF,For
61287,8854,DF,For
61288,8854,NB,For
61289,8854,LA,For
61290,8854,UFG,For
61291,8854,S,Imod
61292,8854,SF,Imod
61293,8854,RV,Imod
61294,8854,EL,Imod
61295,8854,FG,Imod
61296,8854,ALT,Imod
61297,8855,V,For
61298,8855,KF,For
61299,8855,DF,For
61300,8855,NB,For
61301,8855,LA,For
61302,8855,UFG,For
61303,8855,S,Imod
61304,8855,SF,Imod
61305,8855,RV,Imod
61306,8855,EL,Imod
61307,8855,FG,Imod
61308,8855,ALT,Imod
61309,8856,S,For
61310,8856,V,For
61311,8856,SF,For
61312,8856,RV,For
61313,8856,EL,For
61314,8856,KF,For
61315,8856,DF,For
61316,8856,NB,For
61317,8856,LA,For
61318,8856,FG,For
61319,8856,ALT,For
61320,8856,UFG,For
61321,8857,S,For
61322,8857,V,For
61323,8857,SF,For
61324,8857,RV,For
61325,8857,EL,For
61326,8857,KF,For
61327,8857,DF,For
61328,8857,NB,For
61329,8857,FG,For
61330,8857,ALT,For
61331,8857,UFG,For
61332,8857,LA,Imod
61333,8858,V,For
61334,8858,DF,For
61335,8858,NB,For
61336,8858,LA,For
61337,8858,UFG,For
61338,8858,S,Imod
61339,8858,SF,Imod
61340,8858,RV,Imod
61341,8858,EL,Imod
61342,8858,KF,Imod
61343,8858,FG,Imod
61344,8858,ALT,Imod
61345,8859,DF,For
61346,8859,UFG,For
61347,8859,S,Imod
61348,8859,V,Imod
61349,8859,SF,Imod
61350,8859,RV,Imod
61351,8859,EL,Imod
61352,8859,KF,Imod
61353,8859,NB,Imod
61354,8859,LA,Imod
61355,8859,FG,Imod
61356,8859,ALT,Imod
61357,8859,Naser Khader (UFG),Imod
61358,8860,S,For
61359,8860,V,For
61360,8860,SF,For
61361,8860,RV,For
61362,8860,EL,For
61363,8860,KF,For
61364,8860,DF,For
61365,8860,NB,For
61366,8860,FG,For
61367,8860,ALT,For
61368,8860,UFG,For
61369,8860,LA,Imod
61370,8861,FG,For
61371,8861,ALT,For
61372,8861,S,Imod
61373,8861,V,Imod
61374,8861,SF,Imod
61375,8861,RV,Imod
61376,8861,EL,Imod
61377,8861,KF,Imod
61378,8861,DF,Imod
61379,8861,LA,Imod
