,afstemningsid,parti,stemme
10679,9834,Samira Nawa (RV),Imod
10680,9834,ALT,Imod
10681,9835,DD,For
10682,9835,KF,For
10683,9835,DF,For
10684,9835,Lars Boje Mathiesen (UFG),For
10685,9835,S,Imod
10686,9835,V,Imod
10687,9835,SF,Imod
10688,9835,LA,Imod
10689,9835,M,Imod
10690,9835,EL,Imod
10691,9835,RV,Imod
10692,9835,ALT,Imod
10693,9835,UFG,Imod
10694,9836,S,For
10695,9836,V,For
10696,9836,SF,For
10697,9836,LA,For
10698,9836,M,For
10699,9836,EL,For
10700,9836,RV,For
10701,9836,ALT,For
10702,9836,UFG,For
10703,9836,DF,Imod
10704,9836,Lars Boje Mathiesen (UFG),Imod
10705,9836,DD,Hverken
10706,9836,KF,Hverken
10707,9837,S,For
10708,9837,V,For
10709,9837,DD,For
10710,9837,SF,For
10711,9837,LA,For
10712,9837,M,For
10713,9837,KF,For
10714,9837,EL,For
10715,9837,RV,For
10716,9837,DF,For
10717,9837,ALT,For
10718,9837,UFG,For
10719,9838,S,For
10720,9838,V,For
10721,9838,SF,For
10722,9838,LA,For
10723,9838,M,For
10724,9838,KF,For
10725,9838,RV,For
10726,9838,DF,For
10727,9838,UFG,For
10728,9838,DD,Imod
10729,9838,EL,Hverken
10730,9838,ALT,Hverken
10731,9839,S,For
10732,9839,V,For
10733,9839,DD,For
10734,9839,SF,For
10735,9839,LA,For
10736,9839,M,For
10737,9839,KF,For
10738,9839,RV,For
10739,9839,DF,For
10740,9839,UFG,For
10741,9839,EL,Hverken
10742,9839,ALT,Hverken
10743,9840,S,For
10744,9840,V,For
10745,9840,DD,For
10746,9840,SF,For
10747,9840,M,For
10748,9840,KF,For
10749,9840,EL,For
10750,9840,RV,For
10751,9840,ALT,For
10752,9840,UFG,For
10753,9840,LA,Imod
10754,9840,DF,Imod
10755,9840,Lars Boje Mathiesen (UFG),Imod
10756,9841,S,For
10757,9841,V,For
10758,9841,LA,For
10759,9841,M,For
10760,9841,KF,For
10761,9841,RV,For
10762,9841,Jon Stephensen (UFG),For
10763,9841,DD,Imod
10764,9841,SF,Imod
10765,9841,EL,Imod
10766,9841,ALT,Imod
10767,9841,DF,Hverken
10768,9841,UFG,Hverken
10769,9842,S,For
10770,9842,V,For
10771,9842,DD,For
10772,9842,LA,For
10773,9842,M,For
10774,9842,KF,For
10775,9842,DF,For
10776,9842,UFG,For
10777,9842,SF,Imod
10778,9842,EL,Imod
10779,9842,RV,Imod
10780,9842,ALT,Imod
10781,9843,S,For
10782,9843,V,For
10783,9843,DD,For
10784,9843,SF,For
10785,9843,LA,For
10786,9843,M,For
10787,9843,KF,For
10788,9843,EL,For
10789,9843,RV,For
10790,9843,DF,For
10791,9843,ALT,For
10792,9843,UFG,For
10793,9844,S,For
10794,9844,V,For
10795,9844,SF,For
10796,9844,LA,For
10797,9844,M,For
10798,9844,KF,For
10799,9844,EL,For
10800,9844,RV,For
10801,9844,ALT,For
10802,9844,UFG,For
10803,9844,DD,Imod
10804,9844,DF,Imod
10805,9844,Lars Boje Mathiesen (UFG),Imod
10806,9845,S,For
10807,9845,V,For
10808,9845,DD,For
10809,9845,SF,For
10810,9845,LA,For
10811,9845,M,For
10812,9845,KF,For
10813,9845,EL,For
10814,9845,RV,For
10815,9845,DF,For
10816,9845,ALT,For
10817,9845,UFG,For
10818,9846,S,For
10819,9846,V,For
10820,9846,SF,For
10821,9846,M,For
10822,9846,EL,For
10823,9846,RV,For
10824,9846,ALT,For
10825,9846,UFG,For
10826,9846,DD,Imod
10827,9846,LA,Imod
10828,9846,KF,Imod
10829,9846,DF,Imod
10830,9846,Lars Boje Mathiesen (UFG),Imod
10831,9847,S,For
10832,9847,V,For
10833,9847,SF,For
10834,9847,LA,For
10835,9847,M,For
10836,9847,KF,For
10837,9847,RV,For
10838,9847,UFG,For
10839,9847,DD,Imod
10840,9847,EL,Imod
10841,9847,DF,Imod
10842,9847,ALT,Imod
10843,9847,Lars Boje Mathiesen (UFG),Imod
10844,9848,S,For
10845,9848,V,For
10846,9848,SF,For
10847,9848,LA,For
10848,9848,M,For
10849,9848,KF,For
10850,9848,EL,For
10851,9848,RV,For
10852,9848,UFG,For
10853,9848,DD,Imod
10854,9848,DF,Imod
10855,9848,ALT,Imod
10856,9848,Lars Boje Mathiesen (UFG),Imod
10857,9849,S,For
10858,9849,V,For
10859,9849,SF,For
10860,9849,M,For
10861,9849,EL,For
10862,9849,RV,For
10863,9849,UFG,For
10864,9849,DD,Imod
10865,9849,LA,Imod
10866,9849,KF,Imod
10867,9849,DF,Imod
10868,9849,ALT,Imod
10869,9849,Lars Boje Mathiesen (UFG),Imod
10870,9850,S,For
10871,9850,V,For
10872,9850,DD,For
10873,9850,SF,For
10874,9850,LA,For
10875,9850,M,For
10876,9850,EL,For
10877,9850,RV,For
10878,9850,DF,For
10879,9850,ALT,For
10880,9850,UFG,For
10881,9850,Lars Boje Mathiesen (UFG),Imod
10882,9850,KF,Hverken
10883,9851,S,For
10884,9851,V,For
10885,9851,DD,For
10886,9851,SF,For
10887,9851,LA,For
10888,9851,M,For
10889,9851,KF,For
10890,9851,EL,For
10891,9851,RV,For
10892,9851,ALT,For
10893,9851,UFG,For
10894,9851,DF,Imod
10895,9851,Lars Boje Mathiesen (UFG),Hverken
10896,9852,S,For
10897,9852,V,For
10898,9852,DD,For
10899,9852,SF,For
10900,9852,Ole Birk Olesen (LA),For
10901,9852,M,For
10902,9852,KF,For
10903,9852,EL,For
10904,9852,DF,For
10905,9852,UFG,For
10906,9852,LA,Imod
10907,9852,RV,Imod
10908,9852,Lars Boje Mathiesen (UFG),Imod
10909,9852,ALT,Hverken
10910,9853,S,For
10911,9853,V,For
10912,9853,DD,For
10913,9853,SF,For
10914,9853,M,For
10915,9853,KF,For
10916,9853,EL,For
10917,9853,RV,For
10918,9853,ALT,For
10919,9853,UFG,For
10920,9853,LA,Imod
10921,9853,DF,Imod
10922,9853,Lars Boje Mathiesen (UFG),Imod
10923,9854,S,For
10924,9854,V,For
10925,9854,DD,For
10926,9854,SF,For
10927,9854,LA,For
10928,9854,M,For
10929,9854,KF,For
10930,9854,EL,For
10931,9854,RV,For
10932,9854,DF,For
10933,9854,ALT,For
10934,9854,UFG,For
10935,9855,S,For
10936,9855,V,For
10937,9855,DD,For
10938,9855,SF,For
10939,9855,M,For
10940,9855,Runa Friis Hansen (EL),For
10941,9855,RV,For
10942,9855,DF,For
10943,9855,ALT,For
10944,9855,UFG,For
10945,9855,LA,Imod
10946,9855,KF,Imod
10947,9855,EL,Imod
10948,9855,Lars Boje Mathiesen (UFG),Imod
10949,9856,S,For
10950,9856,V,For
10951,9856,SF,For
10952,9856,LA,For
10953,9856,M,For
10954,9856,KF,For
10955,9856,EL,For
10956,9856,RV,For
10957,9856,DF,For
10958,9856,UFG,For
10959,9856,DD,Imod
10960,9856,ALT,Imod
10961,9856,Lars Boje Mathiesen (UFG),Imod
10962,9857,S,For
10963,9857,V,For
10964,9857,DD,For
10965,9857,SF,For
10966,9857,LA,For
10967,9857,M,For
10968,9857,KF,For
10969,9857,EL,For
10970,9857,RV,For
10971,9857,DF,For
10972,9857,ALT,For
10973,9857,UFG,For
10974,9858,Hans Christian Schmidt (V),For
10975,9858,Rasmus Lund-Nielsen (M),For
10976,9858,KF,For
10977,9858,EL,For
10978,9858,RV,For
10979,9858,ALT,For
10980,9858,S,Imod
10981,9858,V,Imod
10982,9858,DD,Imod
10983,9858,Sofie Lippert (SF),Imod
10984,9858,Marianne Bigum (SF),Imod
10985,9858,Claus Jørgensen (SF),Imod
10986,9858,LA,Imod
10987,9858,M,Imod
10988,9858,DF,Imod
10989,9858,UFG,Imod
10990,9858,SF,Hverken
10991,9859,S,For
10992,9859,V,For
10993,9859,DD,For
10994,9859,SF,For
10995,9859,LA,For
10996,9859,M,For
10997,9859,KF,For
10998,9859,EL,For
10999,9859,RV,For
11000,9859,DF,For
11001,9859,ALT,For
11002,9859,UFG,For
11003,9860,S,For
11004,9860,V,For
11005,9860,DD,For
11006,9860,SF,For
11007,9860,LA,For
11008,9860,M,For
11009,9860,KF,For
11010,9860,EL,For
11011,9860,RV,For
11012,9860,DF,For
11013,9860,ALT,For
11014,9860,UFG,For
11015,9861,DD,For
11016,9861,SF,For
11017,9861,LA,For
11018,9861,KF,For
11019,9861,EL,For
11020,9861,RV,For
11021,9861,DF,For
11022,9861,ALT,For
11023,9861,UFG,For
11024,9861,S,Imod
11025,9861,V,Imod
11026,9861,M,Imod
11027,9861,Jon Stephensen (UFG),Imod
11028,9862,DD,For
11029,9862,Helena Artmann Andresen (LA),For
11030,9862,KF,For
11031,9862,Trine Pertou Mach (EL),For
11032,9862,Runa Friis Hansen (EL),For
11033,9862,DF,For
11034,9862,Lars Boje Mathiesen (UFG),For
11035,9862,S,Imod
11036,9862,V,Imod
11037,9862,SF,Imod
11038,9862,LA,Imod
11039,9862,M,Imod
11040,9862,EL,Imod
11041,9862,RV,Imod
11042,9862,ALT,Imod
11043,9862,UFG,Imod
11044,9863,SF,For
11045,9863,Dina Raabjerg (KF),For
11046,9863,EL,For
11047,9863,RV,For
11048,9863,ALT,For
11049,9863,S,Imod
11050,9863,V,Imod
11051,9863,DD,Imod
11052,9863,LA,Imod
11053,9863,M,Imod
11054,9863,KF,Imod
11055,9863,DF,Imod
11056,9863,UFG,Imod
11057,9864,DD,For
11058,9864,KF,For
11059,9864,DF,For
11060,9864,UFG,For
11061,9864,S,Imod
11062,9864,V,Imod
11063,9864,LA,Imod
11064,9864,M,Imod
11065,9864,EL,Imod
11066,9864,RV,Imod
11067,9864,ALT,Imod
11068,9864,Jon Stephensen (UFG),Imod
11069,9864,SF,Hverken
11070,9864,Runa Friis Hansen (EL),Hverken
11071,9865,DD,For
11072,9865,SF,For
11073,9865,EL,For
11074,9865,RV,For
11075,9865,DF,For
11076,9865,ALT,For
11077,9865,Lars Boje Mathiesen (UFG),For
11078,9865,S,Imod
11079,9865,V,Imod
11080,9865,LA,Imod
11081,9865,M,Imod
11082,9865,KF,Imod
11083,9865,UFG,Imod
11084,9866,DD,For
11085,9866,LA,For
11086,9866,KF,For
11087,9866,DF,For
11088,9866,UFG,For
11089,9866,S,Imod
11090,9866,V,Imod
11091,9866,M,Imod
11092,9866,EL,Imod
11093,9866,RV,Imod
11094,9866,ALT,Imod
11095,9866,Jon Stephensen (UFG),Imod
11096,9866,SF,Hverken
11097,9867,DD,For
11098,9867,LA,For
11099,9867,KF,For
11100,9867,DF,For
11101,9867,Lars Boje Mathiesen (UFG),For
11102,9867,S,Imod
11103,9867,V,Imod
11104,9867,M,Imod
11105,9867,EL,Imod
11106,9867,RV,Imod
11107,9867,ALT,Imod
11108,9867,Jon Stephensen (UFG),Imod
11109,9867,SF,Hverken
11110,9867,Mike Villa Fonseca (UFG),Hverken
